order_id,order_date,planned_delivery,actual_delivery,release,client,region,destination,origin,cargo_type,transport_type,distance_km,weight_kg,revenue,cost_fuel,cost_driver,cost_warehouse,cost_tolls,cost_other,total_cost,profit,status,on_time,in_full,otif
LH-13836,2025-11-26,2025-11-28,2025-11-28,v1.5,ООО «ТехноДВ»,Еврейская АО,Биробиджан,Комсомольск-на-Амуре,Стройматериалы,Фура,443,7733.7,43776.31,15242.61,6667.0,4680.7,1118.32,970.64,28679.27,15097.04,Доставлен,1,0,0
LH-13837,2025-11-26,2025-11-28,2025-11-28,v1.5,ООО «ПримТорг»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Медикаменты,Газель,308,479.5,16488.85,4340.47,6516.35,594.43,787.48,1196.11,13434.84,3054.01,Доставлен,1,0,0
LH-13838,2025-11-26,2025-11-28,2025-11-28,v1.5,ООО «ХабЭлектро»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Одежда и обувь,Фура,316,3088.1,29167.63,12781.34,7004.17,1533.29,720.07,848.0,22886.87,6280.76,Доставлен,1,1,1
LH-13839,2025-11-26,2025-11-30,2025-11-30,v1.5,ООО «ПримТорг»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Стройматериалы,Фура,1660,6125.6,127317.82,57114.29,15473.23,3508.05,4035.88,1478.56,81610.01,45707.81,Доставлен,1,1,1
LH-13840,2025-11-26,2025-11-30,2025-11-30,v1.5,ООО «АмурСтрой»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Электроника,Газель,1791,927.3,73007.66,23069.08,14448.11,732.39,4134.1,788.76,43172.44,29835.22,Доставлен,1,1,1
LH-13841,2025-11-26,2025-11-29,2025-11-29,v1.5,ООО «ДВ Логистик»,Приморский край,Владивосток,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,858,1085.0,91917.85,34507.22,9902.29,827.73,2528.92,1485.19,49251.35,42666.5,Доставлен,1,1,1
LH-13842,2025-11-26,2025-11-29,2025-11-29,v1.5,ИП Ковалёв,Амурская область,Благовещенск,Комсомольск-на-Амуре,Стройматериалы,Фура,1126,5778.1,85873.3,42167.76,10767.88,3613.17,2865.58,594.18,60008.57,25864.73,Доставлен,1,1,1
LH-13843,2025-11-27,2025-11-29,2025-11-29,v1.5,АО «СахалинСнаб»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Стройматериалы,Фура,370,11372.3,39299.27,13244.26,7568.89,7045.36,962.06,989.62,29810.19,9489.08,Доставлен,1,1,1
LH-13844,2025-11-27,2025-11-29,2025-11-29,v1.5,ООО «ХабЭлектро»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,424,1444.8,44183.81,16331.96,7309.57,1185.29,997.69,1161.81,26986.32,17197.49,Доставлен,1,1,1
LH-13845,2025-11-27,2025-11-30,2025-12-02,v1.5,ООО «ТехноДВ»,Приморский край,Владивосток,Комсомольск-на-Амуре,Стройматериалы,Фура,987,5070.8,82436.37,39530.34,16753.68,3300.58,2701.6,8726.39,71012.59,11423.78,Доставлен,0,1,0
LH-13846,2025-11-27,2025-12-01,2025-12-01,v1.5,ООО «АмурСтрой»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Стройматериалы,Фура,1379,27012.3,120630.9,53048.15,15299.79,13645.11,3084.36,1368.5,86445.91,34184.99,Доставлен,1,1,1
LH-13847,2025-11-27,2025-12-01,2025-12-01,v1.5,АО «СахалинСнаб»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Электроника,Газель,1578,816.7,71014.4,20663.6,16470.68,820.38,2945.76,635.23,41535.65,29478.75,Доставлен,1,0,0
LH-13848,2025-11-27,2025-11-30,2025-11-30,v1.5,ООО «ДВ Логистик»,Приморский край,Владивосток,Комсомольск-на-Амуре,Электроника,Газель,1055,358.2,42827.86,13476.19,10376.11,587.25,2520.07,1231.05,28190.67,14637.19,Доставлен,1,1,1
LH-13849,2025-11-27,2025-11-30,2025-11-30,v1.5,АО «ВостокМед»,Приморский край,Владивосток,Комсомольск-на-Амуре,Продукты питания,Фура,1298,4766.3,117871.1,53974.98,10501.09,2516.99,2633.63,1181.67,70808.36,47062.74,Доставлен,1,1,1
LH-13850,2025-11-27,2025-11-29,2025-11-29,v1.5,ООО «МебельГрад»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,465,6228.6,56627.82,21176.51,8366.34,2900.17,1128.32,952.24,34523.58,22104.24,Доставлен,1,1,1
LH-13851,2025-11-27,2025-11-29,,v1.5,ООО «ХабЭлектро»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Продукты питания,Фура,456,7318.6,0.0,0.0,0.0,3679.15,0.0,996.94,4676.09,-4676.09,Отменён,0,0,0
LH-13852,2025-11-27,2025-11-29,2025-11-29,v1.5,ООО «ДальФуд»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Медикаменты,Газель,353,406.7,18378.29,5239.01,8034.98,560.15,893.6,1294.23,16021.97,2356.32,Доставлен,1,1,1
LH-13853,2025-11-27,2025-11-29,2025-11-29,v1.5,АО «ВостокМед»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,302,3717.6,35128.55,12623.36,6457.85,2307.81,566.74,712.37,22668.13,12460.42,Доставлен,1,1,1
LH-13854,2025-11-27,2025-12-01,2025-12-01,v1.5,ООО «ПримТорг»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Одежда и обувь,Фура,1852,1704.6,157505.71,75438.14,13646.21,1032.52,4754.92,990.88,95862.67,61643.04,Доставлен,1,1,1
LH-13855,2025-11-28,2025-11-30,2025-11-30,v1.5,АО «ВостокМед»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Стройматериалы,Контейнер (ж/д),417,25714.9,45311.57,8606.24,8162.95,11554.94,0.0,697.06,29021.19,16290.38,Доставлен,1,1,1
LH-13856,2025-11-28,2025-12-01,2025-12-01,v1.5,ИП Ковалёв,Приморский край,Владивосток,Комсомольск-на-Амуре,Стройматериалы,Фура,1180,9005.0,97607.3,40433.86,9685.54,4913.97,2364.08,697.0,58094.45,39512.85,Доставлен,1,0,0
LH-13857,2025-11-28,2025-11-30,2025-11-30,v1.5,АО «СахалинСнаб»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Медикаменты,Рефрижератор,395,613.2,46457.74,17028.77,7353.5,672.8,1101.8,520.5,26677.37,19780.37,Доставлен,1,1,1
LH-13858,2025-11-28,2025-12-01,2025-12-01,v1.5,ИП Ковалёв,Амурская область,Благовещенск,Комсомольск-на-Амуре,Электроника,Газель,1188,1306.6,54955.63,17652.26,10809.22,1109.0,2628.37,952.61,33151.46,21804.17,Доставлен,1,0,0
LH-13859,2025-11-28,2025-11-30,2025-12-04,v1.5,АО «СахалинСнаб»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Стройматериалы,Фура,369,17624.7,41525.76,13811.81,19771.32,7906.0,743.96,8663.37,50896.46,-9370.7,Доставлен,0,1,0
LH-13860,2025-11-28,2025-11-30,2025-11-30,v1.5,ООО «АмурСтрой»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Мебель,Фура,467,4192.3,44123.89,18081.83,6977.62,2270.98,1278.59,1485.83,30094.85,14029.04,Доставлен,1,1,1
LH-13861,2025-11-28,2025-11-30,2025-11-30,v1.5,ООО «ПримТорг»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Одежда и обувь,Газель,462,862.9,20745.24,6828.29,7604.33,912.88,1204.37,363.97,16913.84,3831.4,Доставлен,1,1,1
LH-13862,2025-11-28,2025-12-02,2025-12-02,v1.5,ООО «ТехноДВ»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Мебель,Газель,1899,1336.5,78725.43,28488.55,16278.76,981.64,5176.07,753.3,51678.32,27047.11,Доставлен,1,1,1
LH-13863,2025-11-28,2025-11-30,2025-12-02,v1.5,АО «ВостокМед»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Стройматериалы,Фура,451,3815.3,37640.91,17456.08,16708.68,2225.55,1117.74,4278.92,41786.97,-4146.06,Доставлен,0,1,0
LH-13864,2025-11-28,2025-11-30,2025-11-30,v1.5,ООО «ТехноДВ»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Электроника,Фура,460,1749.3,45453.2,16844.92,7755.08,1320.38,1335.47,494.54,27750.39,17702.81,Доставлен,1,1,1
LH-13865,2025-11-29,2025-12-02,2025-12-02,v1.5,ООО «ПримТорг»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Стройматериалы,Фура,1251,7122.2,96014.18,45563.91,11361.9,2932.03,3460.79,918.31,64236.94,31777.24,Доставлен,1,1,1
LH-13866,2025-11-29,2025-12-01,2025-12-01,v1.5,ООО «ТехноДВ»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Стройматериалы,Фура,452,33531.6,64652.03,17148.78,7798.2,20126.48,1147.78,567.96,46789.2,17862.83,Доставлен,1,1,1
LH-13867,2025-11-29,2025-12-02,2025-12-02,v1.5,ООО «ДальФуд»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Медикаменты,Газель,1352,626.9,57619.38,20598.3,10060.28,749.15,3691.36,1183.82,36282.91,21336.47,Доставлен,1,1,1
LH-13868,2025-11-29,2025-12-03,2025-12-03,v1.5,ООО «ТехноДВ»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,1420,4456.7,139782.17,56515.65,13300.92,2782.29,3132.88,1469.23,77200.97,62581.2,Доставлен,1,1,1
LH-13869,2025-11-30,2025-12-03,2025-12-03,v1.5,ООО «ДальФуд»,Приморский край,Владивосток,Комсомольск-на-Амуре,Стройматериалы,Фура,1269,5687.9,100799.87,47194.05,11617.69,2813.51,3991.91,812.42,66429.58,34370.29,Доставлен,1,1,1
LH-13870,2025-11-30,2025-12-02,2025-12-03,v1.5,ООО «МебельГрад»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Одежда и обувь,Фура,379,2135.0,37296.34,13522.42,11816.75,1528.96,1047.69,2192.41,30108.23,7188.11,Доставлен,0,1,0
LH-13871,2025-11-30,2025-12-03,2025-12-03,v1.5,ООО «ТехноДВ»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Стройматериалы,Фура,1062,7214.9,78604.01,38868.77,10092.99,4125.19,2739.79,1041.9,56868.64,21735.37,Доставлен,1,1,1
LH-13872,2025-11-30,2025-12-02,2025-12-04,v1.5,АО «ВостокМед»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Одежда и обувь,Газель,482,944.0,20621.96,7086.49,14160.66,835.48,1238.29,3528.91,26849.83,-6227.87,Доставлен,0,1,0
LH-13873,2025-11-30,2025-12-03,2025-12-03,v1.5,ИП Ковалёв,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Одежда и обувь,Газель,1405,972.7,52985.32,19781.0,11060.87,931.94,3824.2,326.55,35924.56,17060.76,Доставлен,1,1,1
LH-13874,2025-11-30,2025-12-03,2025-12-03,v1.5,ООО «ДВ Логистик»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Медикаменты,Газель,1476,559.0,64119.38,22227.66,11042.78,629.8,3044.51,1418.02,38362.77,25756.61,Доставлен,1,0,0
LH-13875,2025-11-30,2025-12-03,2025-12-03,v1.5,АО «СахалинСнаб»,Приморский край,Владивосток,Комсомольск-на-Амуре,Мебель,Фура,1159,1730.6,105527.1,45776.69,10538.74,1092.84,3496.69,1486.9,62391.86,43135.24,Доставлен,1,1,1
LH-13876,2025-12-01,2025-12-03,2025-12-03,v1.5,ООО «ДальФуд»,Еврейская АО,Биробиджан,Комсомольск-на-Амуре,Продукты питания,Рефрижератор,466,3644.0,52642.84,19170.57,7367.37,1764.68,1131.77,971.98,30406.37,22236.47,Доставлен,1,1,1
LH-13877,2025-12-01,2025-12-03,2025-12-03,v1.5,АО «СахалинСнаб»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Мебель,Фура,326,3547.5,31000.33,11999.88,7814.43,2422.78,751.44,1274.97,24263.5,6736.83,Доставлен,1,1,1
LH-13878,2025-12-01,2025-12-04,2025-12-07,v1.5,ООО «ТехноДВ»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Продукты питания,Фура,1278,3635.2,123363.43,52034.82,23660.3,2062.53,3662.82,19666.99,101087.46,22275.97,Доставлен,0,1,0
LH-13879,2025-12-01,2025-12-03,2025-12-03,v1.5,ООО «ПримТорг»,Еврейская АО,Биробиджан,Комсомольск-на-Амуре,Стройматериалы,Фура,621,4136.6,47535.3,23177.03,8366.31,2549.0,1208.99,576.96,35878.29,11657.01,Доставлен,1,1,1
LH-13880,2025-12-01,2025-12-05,2025-12-05,v1.5,ООО «ДальФуд»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Одежда и обувь,Газель,1517,898.5,60569.36,20784.59,13467.52,857.36,4630.49,670.92,40410.88,20158.48,Доставлен,1,1,1
LH-13881,2025-12-01,2025-12-04,2025-12-04,v1.5,ООО «Модный Дом»,Сахалинская область,Южно-Сахалинск,Комсомольск-на-Амуре,Продукты питания,Фура,1224,3701.2,115017.05,49010.43,10322.03,2401.08,2462.01,825.71,65021.26,49995.79,Доставлен,1,1,1
LH-13882,2025-12-01,2025-12-05,2025-12-05,v1.5,АО «СахалинСнаб»,Амурская область,Благовещенск,Комсомольск-на-Амуре,Мебель,Фура,1631,1554.7,147849.56,61695.96,14894.16,1138.57,4359.24,1272.08,83360.01,64489.55,Доставлен,1,1,1
LH-13883,2025-12-01,2025-12-03,2025-12-03,v1.5,ООО «ПримТорг»,Хабаровский край,Хабаровск,Комсомольск-на-Амуре,Мебель,Фура,382,3975.9,36019.41,14253.6,6523.45,1885.05,1050.91,653.74,24366.75,11652.66,Доставлен,1,1,1
